time,P,G(i),H_sun,T2m,WS10m,Int
20160119:1709,0.0,0.0,0.0,13.01,6.34,0.0
20160119:1809,0.0,0.0,0.0,12.62,5.83,0.0
20160119:1909,0.0,0.0,0.0,11.97,5.31,0.0
20160119:2009,0.0,0.0,0.0,11.32,4.78,0.0
20160119:2109,0.0,0.0,0.0,10.67,4.25,0.0
20160119:2209,0.0,0.0,0.0,10.55,3.94,0.0
20160119:2309,0.0,0.0,0.0,10.42,3.62,0.0
20160120:0009,0.0,0.0,0.0,10.3,3.31,0.0
20160120:0109,0.0,0.0,0.0,10.36,2.68,0.0
20160120:0209,0.0,0.0,0.0,10.41,2.05,0.0
20160120:0309,0.0,0.0,0.0,10.47,1.42,0.0
20160120:0409,0.0,0.0,0.0,10.89,1.67,0.0
20160120:0509,1.25,14.29,4.71,11.3,1.93,0.0
20160120:0609,7.81,45.72,15.5,11.72,2.18,0.0
20160120:0709,40.44,176.02,24.94,12.12,2.46,0.0
20160120:0809,62.74,262.6,32.34,12.53,2.74,0.0
20160120:0909,122.62,499.62,36.82,12.94,3.02,0.0
20160120:1009,168.47,688.55,37.61,13.28,2.62,0.0
20160120:1109,68.33,285.39,34.56,13.62,2.21,0.0
20160120:1209,84.85,352.23,28.24,13.96,1.81,0.0
20160120:1309,71.74,298.32,19.53,13.88,1.93,0.0
20160120:1409,16.04,81.52,9.22,13.81,2.05,0.0
20160120:1509,0.0,0.0,0.0,13.73,2.17,0.0
20160120:1609,0.0,0.0,0.0,13.23,2.5,0.0
20160120:1709,0.0,0.0,0.0,12.73,2.84,0.0
20160120:1809,0.0,0.0,0.0,12.23,3.17,0.0
20160120:1909,0.0,0.0,0.0,11.66,3.2,0.0
20160120:2009,0.0,0.0,0.0,11.09,3.22,0.0
20160120:2109,0.0,0.0,0.0,10.51,3.24,0.0
20160120:2209,0.0,0.0,0.0,11.04,3.05,0.0
20160120:2309,0.0,0.0,0.0,11.56,2.86,0.0
20160121:0009,0.0,0.0,0.0,12.09,2.66,0.0
20160121:0109,0.0,0.0,0.0,12.48,2.55,0.0
20160121:0209,0.0,0.0,0.0,12.88,2.43,0.0
20160121:0309,0.0,0.0,0.0,13.27,2.32,0.0
20160121:0409,0.0,0.0,0.0,12.66,2.3,0.0
20160121:0509,0.35,8.57,4.79,12.04,2.28,0.0
20160121:0609,15.72,78.73,15.6,11.43,2.26,0.0
20160121:0709,124.85,511.25,25.07,12.53,1.98,0.0
20160121:0809,176.74,737.1,32.51,13.64,1.69,0.0
20160121:0909,159.52,668.36,37.02,14.75,1.41,0.0
20160121:1009,196.28,838.6,37.84,15.06,1.49,0.0
20160121:1109,188.67,803.56,34.79,15.38,1.56,0.0
20160121:1209,156.54,655.3,28.46,15.69,1.64,0.0
20160121:1309,137.12,568.27,19.74,15.29,2.04,0.0
20160121:1409,74.12,315.6,9.42,14.9,2.44,0.0
20160121:1509,0.0,0.0,0.0,14.5,2.84,0.0
20160121:1609,0.0,0.0,0.0,13.7,3.0,0.0
20160121:1709,0.0,0.0,0.0,12.9,3.15,0.0
20160121:1809,0.0,0.0,0.0,12.09,3.31,0.0
20160121:1909,0.0,0.0,0.0,11.71,3.24,0.0
20160121:2009,0.0,0.0,0.0,11.33,3.16,0.0
20160121:2109,0.0,0.0,0.0,10.95,3.09,0.0
20160121:2209,0.0,0.0,0.0,11.17,3.07,0.0
20160121:2309,0.0,0.0,0.0,11.39,3.05,0.0
20160122:0009,0.0,0.0,0.0,11.61,3.03,0.0
20160122:0109,0.0,0.0,0.0,12.1,2.69,0.0
20160122:0209,0.0,0.0,0.0,12.58,2.35,0.0
20160122:0309,0.0,0.0,0.0,13.07,2.01,0.0
20160122:0409,0.0,0.0,0.0,13.3,1.79,0.0
20160122:0509,1.75,17.78,4.87,13.53,1.56,0.0
20160122:0609,13.24,69.25,15.71,13.76,1.34,0.0
20160122:0709,84.78,352.82,25.21,14.13,1.62,0.0
20160122:0809,103.69,427.52,32.68,14.51,1.9,0.0
20160122:0909,133.98,553.94,37.23,14.89,2.18,0.0
20160122:1009,137.8,565.33,38.07,14.98,2.63,0.0
20160122:1109,51.92,223.13,35.03,15.08,3.08,0.0
20160122:1209,68.38,287.93,28.69,15.17,3.53,0.0
20160122:1309,74.63,309.05,19.95,15.14,3.65,0.0
20160122:1409,58.45,251.03,9.61,15.12,3.77,0.0
20160122:1509,0.0,0.0,0.0,15.09,3.89,0.0
20160122:1609,0.0,0.0,0.0,14.29,3.45,0.0
20160122:1709,0.0,0.0,0.0,13.49,3.02,0.0
20160122:1809,0.0,0.0,0.0,12.68,2.58,0.0
20160122:1909,0.0,0.0,0.0,12.68,2.56,0.0
20160122:2009,0.0,0.0,0.0,12.68,2.53,0.0
20160122:2109,0.0,0.0,0.0,12.68,2.51,0.0
20160122:2209,0.0,0.0,0.0,12.56,2.73,0.0
20160122:2309,0.0,0.0,0.0,12.45,2.94,0.0
20160123:0009,0.0,0.0,0.0,12.33,3.16,0.0
20160123:0109,0.0,0.0,0.0,12.14,3.13,0.0
20160123:0209,0.0,0.0,0.0,11.95,3.09,0.0
20160123:0309,0.0,0.0,0.0,11.76,3.06,0.0
20160123:0409,0.0,0.0,0.0,12.16,3.2,0.0
20160123:0509,0.77,11.43,4.95,12.56,3.35,0.0
20160123:0609,59.63,253.37,15.82,12.96,3.49,0.0
20160123:0709,102.1,416.2,25.36,13.51,4.18,0.0
20160123:0809,140.37,565.5,32.86,14.06,4.88,0.0
20160123:0909,16.33,81.92,37.44,14.61,5.57,0.0
20160123:1009,153.67,618.43,38.31,14.61,6.16,0.0
20160123:1109,192.9,782.23,35.27,14.6,6.74,0.0
20160123:1209,175.15,703.39,28.92,14.6,7.32,0.0
20160123:1309,58.19,244.72,20.17,14.49,7.36,0.0
20160123:1409,7.78,46.05,9.81,14.39,7.4,0.0
20160123:1509,0.0,0.0,0.0,14.28,7.43,0.0
20160123:1609,0.0,0.0,0.0,14.37,7.59,0.0
20160123:1709,0.0,0.0,0.0,14.45,7.75,0.0
20160123:1809,0.0,0.0,0.0,14.53,7.9,0.0
20160123:1909,0.0,0.0,0.0,14.12,8.29,0.0
20160123:2009,0.0,0.0,0.0,13.7,8.68,0.0
20160123:2109,0.0,0.0,0.0,13.28,9.08,0.0
20160123:2209,0.0,0.0,0.0,13.22,9.39,0.0
20160123:2309,0.0,0.0,0.0,13.17,9.71,0.0
20160124:0009,0.0,0.0,0.0,13.11,10.03,0.0
20160124:0109,0.0,0.0,0.0,12.77,9.87,0.0
20160124:0209,0.0,0.0,0.0,12.44,9.71,0.0
20160124:0309,0.0,0.0,0.0,12.1,9.54,0.0
20160124:0409,0.0,0.0,0.0,12.19,9.88,0.0
20160124:0509,2.64,24.53,5.05,12.28,10.23,0.0
20160124:0609,57.72,242.23,15.94,12.38,10.57,0.0
20160124:0709,135.6,535.68,25.51,12.26,10.99,0.0
20160124:0809,88.34,355.23,33.05,12.15,11.41,0.0
20160124:0909,208.86,820.45,37.66,12.03,11.83,0.0
20160124:1009,38.48,166.46,38.55,11.73,11.98,0.0
20160124:1109,155.43,603.31,35.51,11.44,12.12,0.0
20160124:1209,150.85,586.76,29.15,11.14,12.26,0.0
20160124:1309,93.04,370.36,20.38,11.31,11.82,0.0
20160124:1409,0.93,12.38,10.01,11.48,11.38,0.0
20160124:1509,0.0,0.0,0.0,11.64,10.94,0.0
20160124:1609,0.0,0.0,0.0,11.59,10.83,0.0
20160124:1709,0.0,0.0,0.0,11.54,10.72,0.0
20160124:1809,0.0,0.0,0.0,11.48,10.61,0.0
20160124:1909,0.0,0.0,0.0,11.29,10.51,0.0
20160124:2009,0.0,0.0,0.0,11.09,10.41,0.0
20160124:2109,0.0,0.0,0.0,10.89,10.32,0.0
20160124:2209,0.0,0.0,0.0,11.08,10.3,0.0
20160124:2309,0.0,0.0,0.0,11.26,10.29,0.0
20160125:0009,0.0,0.0,0.0,11.45,10.28,0.0
20160125:0109,0.0,0.0,0.0,11.41,10.05,0.0
20160125:0209,0.0,0.0,0.0,11.37,9.83,0.0
20160125:0309,0.0,0.0,0.0,11.33,9.6,0.0
20160125:0409,0.0,0.0,0.0,11.21,9.29,0.0
20160125:0509,2.12,19.05,5.14,11.09,8.97,0.0
20160125:0609,41.93,181.44,16.06,10.97,8.66,0.0
20160125:0709,69.62,281.78,25.66,10.91,8.57,0.0
20160125:0809,96.33,387.46,33.24,10.86,8.49,0.0
20160125:0909,172.13,675.98,37.89,10.81,8.4,0.0
20160125:1009,25.72,115.23,38.79,10.47,8.48,0.0
20160125:1109,185.93,729.44,35.76,10.13,8.56,0.0
20160125:1209,20.18,94.59,29.39,9.79,8.63,0.0
20160125:1309,121.36,476.98,20.6,9.84,7.71,0.0
20160125:1409,24.86,114.33,10.21,9.89,6.79,0.0
20160125:1509,0.0,0.0,0.0,9.93,5.86,0.0
20160125:1609,0.0,0.0,0.0,9.95,5.55,0.0
20160125:1709,0.0,0.0,0.0,9.96,5.25,0.0
20160125:1809,0.0,0.0,0.0,9.97,4.94,0.0
20160125:1909,0.0,0.0,0.0,9.77,4.57,0.0
20160125:2009,0.0,0.0,0.0,9.57,4.19,0.0
20160125:2109,0.0,0.0,0.0,9.36,3.82,0.0
20160125:2209,0.0,0.0,0.0,9.71,3.54,0.0
20160125:2309,0.0,0.0,0.0,10.05,3.26,0.0
20160126:0009,0.0,0.0,0.0,10.4,2.98,0.0
20160126:0109,0.0,0.0,0.0,10.39,2.73,0.0
20160126:0209,0.0,0.0,0.0,10.38,2.47,0.0
20160126:0309,0.0,0.0,0.0,10.37,2.22,0.0
20160126:0409,0.0,0.0,0.0,10.35,1.96,0.0
20160126:0509,0.0,3.81,5.25,10.33,1.71,0.0
20160126:0609,37.28,163.83,16.19,10.32,1.45,0.0
20160126:0709,141.0,573.14,25.82,9.95,1.55,0.0
20160126:0809,149.81,609.18,33.44,9.59,1.66,0.0
20160126:0909,189.91,780.41,38.12,9.23,1.77,0.0
20160126:1009,87.56,358.23,39.05,9.02,1.88,0.0
20160126:1109,83.56,339.1,36.02,8.81,2.0,0.0
20160126:1209,14.39,72.39,29.63,8.6,2.11,0.0
20160126:1309,9.96,54.29,20.82,8.93,2.58,0.0
20160126:1409,13.48,68.96,10.41,9.27,3.06,0.0
20160126:1509,0.0,0.0,0.0,9.6,3.53,0.0
20160126:1609,0.0,0.0,0.0,9.56,3.61,0.0
20160126:1709,0.0,0.0,0.0,9.51,3.7,0.0
20160126:1809,0.0,0.0,0.0,9.46,3.78,0.0
20160126:1909,0.0,0.0,0.0,9.04,3.45,0.0
20160126:2009,0.0,0.0,0.0,8.62,3.13,0.0
20160126:2109,0.0,0.0,0.0,8.19,2.8,0.0
20160126:2209,0.0,0.0,0.0,8.61,2.47,0.0
20160126:2309,0.0,0.0,0.0,9.03,2.14,0.0
20160127:0009,0.0,0.0,0.0,9.45,1.81,0.0
20160127:0109,0.0,0.0,0.0,9.22,1.94,0.0
20160127:0209,0.0,0.0,0.0,9.0,2.08,0.0
20160127:0309,0.0,0.0,0.0,8.77,2.22,0.0
20160127:0409,0.0,0.0,0.0,8.79,2.16,0.0
20160127:0509,0.5,9.53,5.36,8.8,2.09,0.0
20160127:0609,18.26,88.04,16.33,8.82,2.03,0.0
20160127:0709,26.42,120.02,25.99,8.85,1.73,0.0
20160127:0809,16.96,82.87,33.65,8.89,1.43,0.0
20160127:0909,12.94,66.68,38.36,8.93,1.13,0.0
20160127:1009,10.17,55.25,39.31,8.97,1.65,0.0
20160127:1109,77.9,317.35,36.28,9.0,2.17,0.0
20160127:1209,151.6,607.73,29.87,9.04,2.69,0.0
20160127:1309,136.02,542.48,21.04,9.36,3.57,0.0
20160127:1409,83.53,342.19,10.61,9.69,4.46,0.0
20160127:1509,0.0,0.0,0.0,10.01,5.34,0.0
20160127:1609,0.0,0.0,0.0,9.83,5.97,0.0
20160127:1709,0.0,0.0,0.0,9.64,6.61,0.0
20160127:1809,0.0,0.0,0.0,9.45,7.24,0.0
20160127:1909,0.0,0.0,0.0,9.06,7.06,0.0
20160127:2009,0.0,0.0,0.0,8.67,6.88,0.0
20160127:2109,0.0,0.0,0.0,8.28,6.7,0.0
20160127:2209,0.0,0.0,0.0,7.84,6.31,0.0
20160127:2309,0.0,0.0,0.0,7.41,5.91,0.0
20160128:0009,0.0,0.0,0.0,6.97,5.52,0.0
20160128:0109,0.0,0.0,0.0,6.73,5.49,0.0
20160128:0209,0.0,0.0,0.0,6.49,5.47,0.0
20160128:0309,0.0,0.0,0.0,6.25,5.45,0.0
20160128:0409,0.0,0.0,0.0,6.88,5.23,0.0
20160128:0509,3.2,28.22,5.47,7.5,5.02,0.0
20160128:0609,80.95,331.62,16.47,8.13,4.8,0.0
20160128:0709,144.03,570.14,26.17,8.83,4.33,0.0
20160128:0809,190.81,764.6,33.86,9.54,3.86,0.0
20160128:0909,215.05,877.35,38.61,10.24,3.39,0.0
20160128:1009,228.62,942.88,39.57,10.34,3.04,0.0
20160128:1109,218.17,900.48,36.54,10.44,2.69,0.0
20160128:1209,181.8,741.43,30.12,10.54,2.34,0.0
20160128:1309,81.76,331.26,21.27,10.32,2.79,0.0
20160128:1409,24.07,111.57,10.81,10.1,3.23,0.0
20160128:1509,0.0,0.0,0.0,9.88,3.67,0.0
20160128:1609,0.0,0.0,0.0,9.22,3.68,0.0
20160128:1709,0.0,0.0,0.0,8.55,3.7,0.0
20160128:1809,0.0,0.0,0.0,7.88,3.71,0.0
20160128:1909,0.0,0.0,0.0,7.56,3.35,0.0
20160128:2009,0.0,0.0,0.0,7.23,2.98,0.0
20160128:2109,0.0,0.0,0.0,6.9,2.62,0.0
20160128:2209,0.0,0.0,0.0,7.51,2.46,0.0
20160128:2309,0.0,0.0,0.0,8.12,2.29,0.0
20160129:0009,0.0,0.0,0.0,8.73,2.12,0.0
20160129:0109,0.0,0.0,0.0,7.97,2.01,0.0
20160129:0209,0.0,0.0,0.0,7.22,1.9,0.0
20160129:0309,0.0,0.0,0.0,6.46,1.79,0.0
20160129:0409,0.0,0.0,0.0,6.98,1.94,0.0
20160129:0509,3.99,29.48,5.59,7.5,2.08,0.0
20160129:0609,4.72,31.43,16.61,8.03,2.22,0.0
20160129:0709,33.34,147.01,26.34,9.35,2.01,0.0
20160129:0809,27.65,125.73,34.07,10.68,1.81,0.0
20160129:0909,24.81,115.26,38.86,12.01,1.6,0.0
20160129:1009,14.81,75.25,39.84,12.28,1.37,0.0
20160129:1109,159.79,670.44,36.8,12.56,1.15,0.0
20160129:1209,69.23,292.43,30.37,12.83,0.92,0.0
20160129:1309,5.21,34.29,21.49,12.95,1.36,0.0
20160129:1409,76.09,320.45,11.02,13.08,1.8,0.0
20160129:1509,0.0,0.0,0.0,13.2,2.23,0.0
20160129:1609,0.0,0.0,0.0,12.55,1.99,0.0
20160129:1709,0.0,0.0,0.0,11.9,1.74,0.0
20160129:1809,0.0,0.0,0.0,11.25,1.49,0.0
20160129:1909,0.0,0.0,0.0,11.34,1.24,0.0
20160129:2009,0.0,0.0,0.0,11.43,0.98,0.0
20160129:2109,0.0,0.0,0.0,11.52,0.73,0.0
20160129:2209,0.0,0.0,0.0,12.24,0.77,0.0
20160129:2309,0.0,0.0,0.0,12.95,0.8,0.0
20160130:0009,0.0,0.0,0.0,13.67,0.84,0.0
20160130:0109,0.0,0.0,0.0,12.97,0.84,0.0
20160130:0209,0.0,0.0,0.0,12.27,0.83,0.0
20160130:0309,0.0,0.0,0.0,11.57,0.83,0.0
20160130:0409,0.0,0.0,0.0,10.74,1.45,0.0
20160130:0509,2.04,19.5,5.71,9.91,2.07,0.0
20160130:0609,43.77,187.98,16.76,9.08,2.69,0.0
20160130:0709,131.97,532.56,26.53,10.59,2.63,0.0
20160130:0809,108.36,443.27,34.3,12.1,2.56,0.0
20160130:0909,80.18,333.9,39.11,13.61,2.5,0.0
20160130:1009,115.03,473.33,40.11,13.79,1.85,0.0
20160130:1109,140.41,585.59,37.08,13.97,1.21,0.0
20160130:1209,64.88,275.45,30.62,14.15,0.57,0.0
20160130:1309,139.92,583.86,21.72,13.94,0.85,0.0
20160130:1409,55.26,238.31,11.23,13.74,1.14,0.0
20160130:1509,0.0,0.0,0.0,13.53,1.42,0.0
20160130:1609,0.0,0.0,0.0,12.79,1.64,0.0
20160130:1709,0.0,0.0,0.0,12.05,1.86,0.0
20160130:1809,0.0,0.0,0.0,11.31,2.08,0.0
20160130:1909,0.0,0.0,0.0,10.79,2.09,0.0
20160130:2009,0.0,0.0,0.0,10.27,2.09,0.0
20160130:2109,0.0,0.0,0.0,9.74,2.1,0.0
20160130:2209,0.0,0.0,0.0,11.15,1.8,0.0
20160130:2309,0.0,0.0,0.0,12.57,1.5,0.0
20160131:0009,0.0,0.0,0.0,13.98,1.2,0.0
20160131:0109,0.0,0.0,0.0,13.78,1.06,0.0
20160131:0209,0.0,0.0,0.0,13.57,0.91,0.0
20160131:0309,0.0,0.0,0.0,13.37,0.77,0.0
20160131:0409,0.0,0.0,0.0,13.08,0.96,0.0
20160131:0509,10.48,65.38,5.84,12.79,1.15,0.0
20160131:0609,78.92,334.53,16.92,12.51,1.34,0.0
20160131:0709,139.6,577.84,26.72,13.14,1.22,0.0
20160131:0809,177.69,749.72,34.52,13.78,1.11,0.0
20160131:0909,211.22,914.36,39.38,14.41,0.99,0.0
20160131:1009,219.6,957.85,40.39,14.69,1.01,0.0
20160131:1109,212.18,921.37,37.35,14.98,1.02,0.0
20160131:1209,189.47,811.13,30.88,15.26,1.03,0.0
20160131:1309,146.04,609.24,21.95,14.92,1.45,0.0
20160131:1409,80.46,340.56,11.43,14.58,1.87,0.0
20160131:1509,0.0,0.0,0.0,14.23,2.29,0.0
20160131:1609,0.0,0.0,0.0,13.26,2.54,0.0
20160131:1709,0.0,0.0,0.0,12.29,2.79,0.0
20160131:1809,0.0,0.0,0.0,11.32,3.03,0.0
20160131:1909,0.0,0.0,0.0,11.0,2.97,0.0
20160131:2009,0.0,0.0,0.0,10.68,2.9,0.0
20160131:2109,0.0,0.0,0.0,10.36,2.83,0.0
20160131:2209,0.0,0.0,0.0,11.53,2.6,0.0
20160131:2309,0.0,0.0,0.0,12.69,2.37,0.0
20160201:0009,0.0,0.0,0.0,13.86,2.14,0.0
20160201:0109,0.0,0.0,0.0,13.67,2.07,0.0
20160201:0209,0.0,0.0,0.0,13.48,2.01,0.0
20160201:0309,0.0,0.0,0.0,13.29,1.94,0.0
20160201:0409,0.0,0.0,0.0,12.04,1.88,0.0
20160201:0509,1.09,13.34,5.98,10.79,1.81,0.0
20160201:0609,54.8,232.27,17.08,9.54,1.74,0.0
20160201:0709,135.68,553.93,26.91,11.13,1.56,0.0
20160201:0809,175.25,730.76,34.76,12.71,1.38,0.0
20160201:0909,150.52,630.59,39.64,14.3,1.2,0.0
20160201:1009,150.46,625.98,40.68,14.46,1.9,0.0
20160201:1109,136.42,562.34,37.63,14.63,2.61,0.0
20160201:1209,88.9,367.09,31.13,14.8,3.31,0.0
20160201:1309,33.02,148.23,22.19,14.29,3.59,0.0
20160201:1409,51.06,219.36,11.64,13.77,3.86,0.0
20160201:1509,0.0,0.0,0.0,13.26,4.14,0.0
20160201:1609,0.0,0.0,0.0,12.77,3.88,0.0
20160201:1709,0.0,0.0,0.0,12.28,3.61,0.0
20160201:1809,0.0,0.0,0.0,11.79,3.35,0.0
20160201:1909,0.0,0.0,0.0,11.78,3.09,0.0
20160201:2009,0.0,0.0,0.0,11.77,2.82,0.0
20160201:2109,0.0,0.0,0.0,11.75,2.55,0.0
20160201:2209,0.0,0.0,0.0,12.29,2.44,0.0
20160201:2309,0.0,0.0,0.0,12.83,2.32,0.0
20160202:0009,0.0,0.0,0.0,13.37,2.21,0.0
20160202:0109,0.0,0.0,0.0,13.19,2.32,0.0
20160202:0209,0.0,0.0,0.0,13.02,2.44,0.0
20160202:0309,0.0,0.0,0.0,12.84,2.55,0.0
20160202:0409,0.0,0.0,0.0,13.18,2.44,0.0
20160202:0509,11.5,69.9,6.12,13.53,2.33,0.0
20160202:0609,76.63,325.54,17.25,13.87,2.22,0.0
20160202:0709,140.07,574.68,27.12,14.14,2.69,0.0
20160202:0809,184.63,762.0,34.99,14.42,3.15,0.0
20160202:0909,89.53,370.39,39.92,14.69,3.61,0.0
20160202:1009,199.12,822.58,40.97,14.69,4.06,0.0
20160202:1109,209.3,862.69,37.91,14.7,4.51,0.0
20160202:1209,188.48,768.24,31.39,14.71,4.95,0.0
20160202:1309,133.59,540.97,22.42,14.51,4.78,0.0
20160202:1409,44.99,195.62,11.85,14.3,4.61,0.0
20160202:1509,0.0,0.0,0.0,14.1,4.44,0.0
20160202:1609,0.0,0.0,0.0,13.68,3.98,0.0
20160202:1709,0.0,0.0,0.0,13.26,3.52,0.0
20160202:1809,0.0,0.0,0.0,12.84,3.06,0.0
20160202:1909,0.0,0.0,0.0,12.96,2.65,0.0
20160202:2009,0.0,0.0,0.0,13.08,2.24,0.0
20160202:2109,0.0,0.0,0.0,13.19,1.83,0.0
20160202:2209,0.0,0.0,0.0,13.97,1.8,0.0
20160202:2309,0.0,0.0,0.0,14.75,1.77,0.0
20160203:0009,0.0,0.0,0.0,15.53,1.74,0.0
20160203:0109,0.0,0.0,0.0,15.4,1.78,0.0
20160203:0209,0.0,0.0,0.0,15.28,1.82,0.0
20160203:0309,0.0,0.0,0.0,15.15,1.86,0.0
20160203:0409,0.0,0.0,0.0,14.01,1.99,0.0
20160203:0509,11.59,69.93,6.26,12.87,2.12,0.0
20160203:0609,75.03,315.65,17.42,11.72,2.25,0.0
20160203:0709,139.48,572.06,27.32,12.82,1.99,0.0
20160203:0809,183.91,770.21,35.24,13.91,1.72,0.0
20160203:0909,206.24,884.29,40.19,15.01,1.46,0.0
20160203:1009,185.86,789.25,41.26,15.39,1.66,0.0
20160203:1109,188.02,797.58,38.2,15.78,1.85,0.0
20160203:1209,181.27,764.16,31.65,16.16,2.04,0.0
20160203:1309,138.38,571.25,22.65,15.98,2.85,0.0
20160203:1409,78.67,332.02,12.06,15.79,3.66,0.0
20160203:1509,0.0,0.0,0.0,15.61,4.47,0.0
20160203:1609,0.0,0.0,0.0,15.06,4.47,0.0
20160203:1709,0.0,0.0,0.0,14.52,4.48,0.0
20160203:1809,0.0,0.0,0.0,13.97,4.48,0.0
20160203:1909,0.0,0.0,0.0,13.01,4.22,0.0
20160203:2009,0.0,0.0,0.0,12.05,3.95,0.0
20160203:2109,0.0,0.0,0.0,11.09,3.68,0.0
20160203:2209,0.0,0.0,0.0,10.65,3.75,0.0
20160203:2309,0.0,0.0,0.0,10.21,3.81,0.0
20160204:0009,0.0,0.0,0.0,9.77,3.88,0.0
20160204:0109,0.0,0.0,0.0,9.76,3.92,0.0
20160204:0209,0.0,0.0,0.0,9.75,3.97,0.0
20160204:0309,0.0,0.0,0.0,9.74,4.01,0.0
20160204:0409,0.0,0.0,0.0,10.0,4.36,0.0
20160204:0509,14.66,85.38,6.41,10.26,4.7,0.0
20160204:0609,83.04,343.02,17.6,10.52,5.05,0.0
20160204:0709,145.32,582.87,27.53,12.56,5.13,0.0
20160204:0809,193.97,789.22,35.49,14.59,5.2,0.0
20160204:0909,218.76,906.72,40.48,16.63,5.28,0.0
20160204:1009,226.12,949.01,41.56,17.54,4.8,0.0
20160204:1109,217.84,919.45,38.49,18.46,4.33,0.0
20160204:1209,185.5,780.43,31.92,19.38,3.85,0.0
20160204:1309,141.76,590.29,22.89,18.79,3.59,0.0
20160204:1409,80.31,342.75,12.27,18.19,3.33,0.0
20160204:1509,0.0,0.0,0.0,17.6,3.08,0.0
20160204:1609,0.0,0.0,0.0,16.27,3.28,0.0
20160204:1709,0.0,0.0,0.0,14.95,3.48,0.0
20160204:1809,0.0,0.0,0.0,13.62,3.68,0.0
20160204:1909,0.0,0.0,0.0,12.39,3.85,0.0
20160204:2009,0.0,0.0,0.0,11.15,4.01,0.0
20160204:2109,0.0,0.0,0.0,9.91,4.18,0.0
20160204:2209,0.0,0.0,0.0,9.77,4.4,0.0
20160204:2309,0.0,0.0,0.0,9.62,4.62,0.0
20160205:0009,0.0,0.0,0.0,9.48,4.84,0.0
20160205:0109,0.0,0.0,0.0,9.76,5.26,0.0
20160205:0209,0.0,0.0,0.0,10.05,5.67,0.0
20160205:0309,0.0,0.0,0.0,10.33,6.08,0.0
20160205:0409,0.0,0.0,0.0,10.84,6.1,0.0
20160205:0509,13.15,77.11,6.57,11.36,6.12,0.0
20160205:0609,79.07,328.19,17.78,11.87,6.14,0.0
20160205:0709,139.46,562.95,27.75,14.33,5.61,0.0
20160205:0809,183.13,752.76,35.74,16.79,5.09,0.0
20160205:0909,211.04,890.33,40.77,19.25,4.57,0.0
20160205:1009,218.05,922.96,41.86,19.39,4.68,0.0
20160205:1109,210.44,887.6,38.78,19.54,4.79,0.0
20160205:1209,109.41,455.95,32.18,19.69,4.9,0.0
20160205:1309,108.38,447.68,23.13,18.53,5.3,0.0
20160205:1409,45.79,200.97,12.48,17.36,5.7,0.0
20160205:1509,0.0,0.0,0.0,16.19,6.1,0.0
20160205:1609,0.0,0.0,0.0,15.8,5.9,0.0
20160205:1709,0.0,0.0,0.0,15.42,5.71,0.0
20160205:1809,0.0,0.0,0.0,15.03,5.52,0.0
20160205:1909,0.0,0.0,0.0,14.39,5.52,0.0
20160205:2009,0.0,0.0,0.0,13.75,5.52,0.0
20160205:2109,0.0,0.0,0.0,13.1,5.52,0.0
20160205:2209,0.0,0.0,0.0,12.94,6.0,0.0
20160205:2309,0.0,0.0,0.0,12.77,6.48,0.0
20160206:0009,0.0,0.0,0.0,12.61,6.97,0.0
20160206:0109,0.0,0.0,0.0,13.35,7.2,0.0
20160206:0209,0.0,0.0,0.0,14.09,7.44,0.0
20160206:0309,0.0,0.0,0.0,14.83,7.68,0.0
20160206:0409,0.0,0.0,0.0,14.83,8.21,0.0
20160206:0509,12.46,74.11,6.73,14.83,8.73,0.0
20160206:0609,14.24,73.35,17.97,14.83,9.26,0.0
20160206:0709,27.56,126.69,27.97,14.92,9.94,0.0
20160206:0809,88.9,362.21,36.0,15.02,10.63,0.0
20160206:0909,30.96,140.02,41.06,15.11,11.32,0.0
20160206:1009,29.53,134.31,42.17,14.85,11.32,0.0
20160206:1109,16.13,80.97,39.07,14.6,11.31,0.0
20160206:1209,84.16,342.28,32.45,14.34,11.31,0.0
20160206:1309,60.98,253.03,23.36,13.69,10.84,0.0
20160206:1409,7.57,44.77,12.7,13.03,10.36,0.0
20160206:1509,0.0,0.0,0.0,12.38,9.89,0.0
20160206:1609,0.0,0.0,0.0,12.34,10.43,0.0
20160206:1709,0.0,0.0,0.0,12.3,10.97,0.0
20160206:1809,0.0,0.0,0.0,12.26,11.5,0.0
20160206:1909,0.0,0.0,0.0,12.34,11.8,0.0
20160206:2009,0.0,0.0,0.0,12.41,12.1,0.0
20160206:2109,0.0,0.0,0.0,12.48,12.4,0.0
20160206:2209,0.0,0.0,0.0,12.71,11.9,0.0
20160206:2309,0.0,0.0,0.0,12.93,11.41,0.0
20160207:0009,0.0,0.0,0.0,13.15,10.91,0.0
20160207:0109,0.0,0.0,0.0,13.18,10.53,0.0
20160207:0209,0.0,0.0,0.0,13.22,10.15,0.0
20160207:0309,0.0,0.0,0.0,13.26,9.77,0.0
20160207:0409,0.0,0.0,0.0,12.96,9.08,0.0
20160207:0509,14.76,85.53,6.9,12.66,8.4,0.0
20160207:0609,68.2,284.68,18.16,12.36,7.72,0.0
20160207:0709,135.23,537.08,28.2,12.11,7.37,0.0
20160207:0809,98.54,396.0,36.27,11.86,7.03,0.0
20160207:0909,18.73,90.49,41.36,11.61,6.68,0.0
20160207:1009,108.01,433.24,42.48,11.43,6.44,0.0
